Originalnummer	Stichworte	A-Nummern	Buch	PostkartenNr
2326	Lehmann oder Krause?	2326
2325	Deckchen unter den Kochtopf gelegt	2325
2324	Irmgard sucht den Superstar	2324
2323	Das Grab von Jörg Haider	2323
2322	Tiere in der Medizin	2322
2321	Atomkompromiss	2321
2320	Bevor es Slipeinlagen gab	2320
2319	Termin zur Arschpflege	2319
2318	Aufmarsch der Tischlerinnung	2318
2317	So, mit zwei X, ja?	2317
2316	Nudeln nehmen keine Sosse mehr an	2316
2315	Ach Vuvuzela	2315
2314	Proleten des wilden Westens	2314
2313	Klein Pedro	2313
2312	Riesenhammer	2312
2311	Lustige Steuerfachkräfte	2311
2310	Ihr braucht meinen Ausweis nicht zu sehen	2310
2309	Vitaminshampoo mit Koffein	2309
2308	Ja die Silke schmeckt	2308
2307	Verbreitung der Vuvuzela	2307
2306	Haben wir einen Plan B?	2306
2305	Bis zu 12 Zylinder	2305
2304	Zerrspiegel, welcher schlank macht	2304
2303	Accord	2303
2302	Das Denkmal des unbekannten Hirten	2302
2301	ist ganz sicher nur Geflügel drin?	2301
2300	Meine erste Partie Kubb	2300
2299	Wo haben Sie denn das Wasser her?	2299
2298	Passivgrillen als gefährlich eingestuft	2298
2297	Der Herr Doktor streikt heute	2297
2296	übersteigt den Zollfreibetrag	2296
2295	Ihr Name auf einem Sack Reis	2295
2294	Der erste grüne Panzer	2294
2293	Der Koch braucht die Pilze	2293
2292	Der Leihbrillen-Entschmalzer	2292
2291	Das Atomauto	2291
2290	so häufig Sex wie Briefträger	2290
2289	Das ist eine Escada-Nase	2289
2288	Meine erste Auster	2288
2287	Nennen Sie mich nicht Ökoschwuchtel	2287
2286	Sicherheitshalber den Kailash umrunden	2286
2285	Ersatzwirbelsäule	2285
2284	Hodenkrebs und Hölle	2284
2283	Blöde Fragen bezüglich meines neuen Bleistiftanspitzers	2283
2282	Hast du die Narben gesehen?	2282
2281	Chromeffektspray	2281
2280	Unserer scherzhaften Mutter	2280
2279	Überweisung zu einem Spezialisten	2279
2278	Ich bin noch nicht tot	2278
2277	Warnung: Sieht total scheiße aus	2277
2276	Ein unschätzbares Privileg	2276
2275	Gratisproben	2275
2274	Sondermodell Picasso	2274
2273	Valium	2273
2272	Reinrassiger Arier	2272
2271	Was gilt als sexy?	2271
2270	Cassius Clay unterliegt Le Corbusier	2270
2269	wie sich die Beach Boys gefühlt haben	2269
2268	Früher hast du mir Blumen geschenkt	2268
2267	Deutschland (außer Martin Perscheid)	2267
2266	B: Deine Mutter	2266
2265	unverlangt einen Toolbar installiert	2265
2264	Ristorante schlaffe Nudel	2264
2263	Kunstharz	2263
2262	Aufklärungsdrohnen	2262
2261	Xavier Naidoo schreibt ein neues Lied	2261
2260	The Beatles Revival Band	2260
2259	Facebooking 2.0	2259
2258	Einen angebissenen Apfel	2258
2257	Drei helle Brötchen bitte	2257
2256	Und - war ich gut?	2256
2255	Das Schmuggeln seltener Quallenarten	2255
2254	Jürgens Ergüsse	2254
2253	Sie gehen mal nie ans Telefon	2253
2252	Kunststoffrutsche	2252
2251	Frau Roche	2251
2250	Wir haben ihn geteert	2250
2249	Grosse Rolle	2249
2248	Cool - Dreadlocks	2248
2247	Orff-Instrumente und die Folgen	2247
2246	Kinder wissen instinktiv	2246
2245	Kachelmann verhaftet	2245
2244	Selbsthilfegruppe der leichtgläubigen Idioten	2244
2243	Fertiggerichte guuuut	2243
2242	Der grosse böse Mann	2242
2241	Das Auto beschleunigt unaufhaltsam	2241
2240	Haarwuchsmittel hat für Aufsehen gesorgt	2240
2239	Das kann mein Papa auch	2239
2238	Dikaodigiphobie	2238
2237	Ihr Wunschkennzeichen, Herr Hoden	2237
2236	Wenn euch ein Geistlicher anspricht	2236
2235	Haben Sie den auch in grün?	2235
2234	279 Tage ohne Absturz	2234
2233	Politisch korrekte Cartoonisten	2233
2232	Wie Einschaltquoten erfasst werden	2232
2231	Komm lass uns Amseln klatschen	2231
2230	Auch in der Fastenzeit Frischfleisch	2230
2229	1,54 Promille, Frau Bischöfin	2229
2228	meineperiode.de	2228
2227	Wie modische Autofarben entstehen	2227
2226	Urheberrechtsklage gegen Spielzeughersteller	2226
2225	Hegemann 1.2	2225
2224	Man kann Ihre Nippel sehen	2224
2223	konnte auch Ralf Schumacher punkten	2223
2222	Gluten-Unverträglichkeit	2222
2221	Diese Perversen… Taschenrechner	2221
2220	Wollten Sie Ihr Brot geschnitten?	2220
2219	Einsatz von Streusalz	2219
2218	Wegen meines Körpers	2218
2217	Aufnahmerituale bei der Bundeswehr	2217
2216	Ohne Karneval besoffen	2216
2215	Aber noch nicht als E-book	2215
2214	Oh nein, sie will Sex	2214
2213	Ahh - Sitzheizung	2213
2212	Damit angeln Sie?	2212
2211	Sonnenbrillen in Klarglasoptik	2211
2210	Cabrio hatte einen ausgezeichneten Cw-Wert	2210
2209	Einen Termin zur Darmspiegelung	2209
2208	Das Gehirn baumeln lassen	2208
2207	Kann ich nix für	2207
2206	Das Gaspedal klemmt	2206
2205	Wo ist mein Portemonnaie?	2205
2204	Übereifrige Ladendetektive	2204
2203	Wo bitte finde ich Pilze?	2203
2202	Pokern ist völlig uninteressant	2202
2201	Spam-Versender gehen in die Offensive	2201
2200	Auf die Schnelle keine Taube gekriegt	2200
2199	Musiker im Dampfbad	2199
2198	FDP Homepage	2198
2197	Klopapier ist alle	2197
2196	Hoppla	2196
2195	Der Maja-Kalender	2195
2194	Schweine gelten als unrein	2194
2193	Das Blei, das da drin ist	2193
2192	Riecht wie altes Fleisch	2192
2191	Ist das Kind etwa schon wieder gewachsen?	2191
2190	Hat er was gefunden?	2190
2189	Taxi	2189
2188	Das ist mein Hoden	2188
2187	Zwei zum Preis von Einem	2187
2186	Betonier die Füsse ein	2186
2185	Das Programm der Piratenpartei	2185
2184	Trampolin verkaufen	2184
2183	Moderne Drucker	2183
2182	Gaststätte Reichswald	2182
2181	einen Humoristen geheiratet zu haben	2181
2180	Beruf des Werbetexters	2180
2179	Gibt´s den auch ohne Na´vi?	2179
2178	Die erste sinnvolle App	2178
2177	Das ist meine Halbschwester	2177
2176	Lustiges Wort für Elefantenarschloch	2176
2175	Die haben sieben Kinder	2175
2174	Barbie-Themebike	2174
2173	Ich sehe hier keine Glocken	2173
2172	Ohne Gentechnik	2172
2171	100 Watt-Lesepartys	2171
2170	Das Modell Herrenmensch	2170
2169	Das Mallorca-Phänomen	2169
2168	Aussenseiter	2168
2167	Einen Tisch bestellt	2167
2166	Tageszeitungen aus Fernost	2166
2165	Auch Basejumper?	2165
2164	Schnappschuss aus unserem Irak-Urlaub	2164
2163	Importeur für chinesisches Spielzeug	2163
2162	Alternative Selbstmordmethoden	2162
2161	Dirks Kunst	2161
2160	Also die weissen	2160
2159	Aber der Preis ist noch der alte	2159
2158	Tuvalu im Meer versunken	2158
2157	Mit eßbarer Rinde	2157
2156	Die Regierung erklärt Kindern die Politik	2156
2155	Treffer	2155
2154	Bridget Jones	2154
2153	Tür zu	2153
2152	Marienerscheinung auf dem Bahnhofsklo	2152
2151	Die primitive Kunst der Eingeborenen	2151
2150	Sägst du auch mittig?	2150
2149	Automatisches Erziehungssystem	2149
2148	läßt sich nicht mal schön parken	2148
2147	Iglo Schlemmercartoon	2147
2146	Kinderamokläufe	2146
2145	Wachstumsbeschleunigungsgesetz	2145
2144	Abtreibung ja oder nein	2144
2143	Neuwagenzone	2143
2142	Ich werde ebenfalls Pilot	2142
2141	Doktor der Herzen	2141
2140	Gibt es da nichts Homöopathisches?	2140
2139	Die halben Scheiben in die Packungen gemogelt	2139
2138	Bräunungscreme ist mit Absicht orange	2138
2137	Selbsthilfegruppe der einfallslosen Cartoonisten	2137
2136	PeTA	2136
2135	Ein Steinschlag in der Scheibe	2135
2134	Scottys erster Arbeitstag	2134
2133	Ich sage nur: Standort	2133
2132	Ich pass schon auf	2132
2131	Einen Steinwurf entfernt von Guido Westerwelle	2131
2130	Telefonbuch	2130
2129	Hat der denn noch Garantie?	2129
2128	Völlig vergessen zu wichsen	2128
2127	Blind date mit einem Philatelisten	2127
2126	Männerversteherinnen	2126
2125	Wen habe ich noch nicht beleidigt?	2125
2124	In der Teefabrik	2124
2123	Spammail-Versender	2123
2122	Privatfotos im Internet	2122
2121	Arbeitsklima unter Piloten	2121
2120	Irdischer Abschaum	2120
2119	Die machen doch auch nur ihren Job	2119
2118	Sie probieren das jetzt	2118
2117	Bergheimer	2117
2116	Wie man eher nicht zum Märtyrer wird	2116
2115	Homöopathie für Männer	2115
2114	Slomo des 24-Stunden-Satellitenfilms	2114
2113	weil er immer mit viel Butter kocht	2113
2112	Betreutes Fahren	2112
2111	Nie wieder Zwiebelsaft	2111
2110	Für sowas hamse Geld	2110
2109	Torbens Auftritt als Gangsta-Rapper	2109
2108	Hier kommt das Auto	2108
2107	Ein anderes Musikinstrument	2107
2106	Ich habe gesagt: Am Stück	2106
2105	Montagscartoon	2105
2104	Zur bevorstehenden Aufklärung	2104
2103	Ralf Schumacher privat	2103
2102	Mehr als eine Versicherung	2102
2101	Das ist gar nicht Krefeld?	2101
2100	Passiert mir auch ständig	2100
2099	Photoshop	2099
2098	Mit offenen Augen durch den Alltag	2098
2097	Alle Maskenbildner entlassen	2097
2096	Mit Nacktschnecken	2096
2095	Unmoralische Cartoonisten	2095
2094	Das Nasenfahrrad	2094
2093	Dein Frisörbesuch	2093
2092	Aber was mache ich mit den Händen?	2092
2091	Mehr auf das Familienleben konzentrieren	2091
2090	5475 Tage ohne Unfall	2090
2089	Das digitale Cockpit	2089
2088	Ich war in der Vergleichsgruppe	2088
2087	Keine fünf Minuten allein lassen	2087
2086	Sexuell anzügliche Bemerkungen	2086
2085	Ständig geht mir mein Oller fremd	2085
2084	Und ich Arsch hab die auch noch gewählt	2084
2083	eine Mücke in den Helm geflogen	2083
2082	Steuererklärung	2082
2081	Gänse ooch reolisdisch?	2081
2080	Oder hat sie Arschgeweih gesagt?	2080
2079	Ja fehlen denn heute alle?	2079
2078	Christine Wittler war bei dir?	2078
2077	Eier bei zunehmendem Mond einpflanzen	2077
2076	Überflüssigen Ballast abwerfen	2076
2075	Geführte Matschwanderungen	2075
2074	Ihr Portrait aus Scheisse	2074
2073	Hammer	2073
2072	Von deutschen Schimpansen genäht	2072
2071	Waah - Nippel	2071
2070	Der anhaltende Trend zur Rücksichtslosigkeit	2070
2069	Das traust du dich nie	2069
2068	Die Fahrer, die gerade wichsen	2068
2067	Partei der drehbuchtreuen Zombies	2067
2066	Vergeltungseinsatz über dem Irak	2066
2065	Anti Aging	2065
2064	Kraftfahrzeug-Eilweg	2064
2063	Warum verkaufen Sie das Gerät?	2063
2062	Oralverkehr	2062
2061	Ach nee, Leonardo	2061
2060	Na toll - der Koffer ist weg	2060
2059	Wolle Rosekohl kaufe?	2059
2058	Gartenfund	2058
2057	Schlechte Cartoonzeichner	2057
2056	NS heißt Navigationssystem?	2056
2055	Die Schwester, die wir vermissen	2055
2054	Meine Mutter ist eine Frau	2054
2053	Kameraüberwachung auf Kundentoiletten	2053
2052	Unbekannte Schriftzeichen	2052
2051	Noch die Seite zu Ende lesen	2051
2050	Gib nicht so an	2050
2049	Patentschloss	2049
2048	Edelstahl prägen	2048
2047	Taubengolf ist out	2047
2046	Taubengolf	2046
2045	Spassbieter	2045
2044	Urlaub in Ostdeutschland	2044
2043	Dalis unehelicher Sohn	2043
2042	Findet Nemo	2042
2041	Kleiner Pimmel	2041
2040	Gekochte Nudeln	2040
2039	Airbag hat einwandfrei ausgelöst	2039
2038	Die Qualität deiner Prothese	2038
2037	Computerspiele für Frauen	2037
2036	Mama Der Dieter sagt	2036
2035	Jugendgefährdend?	2035
2034	Sommerloch	2034
2033	Microsoft Kill	2033
2032	Wir sind nicht religiös	2032
2031	Cockpitspray?	2031
2030	Ich will nie wieder Sex	2030
2029	Politikermarionetten	2029
2028	Obwohl Dennis nicht der Hellste war,	2028
2027	Die Eheleute Sauer?	2027
2026	Kampfhunde sind verboten	2026
2025	Oberarzt	2025
2024	Hautirritationen	2024
2023	Du bist wohl lebensmüde	2023
2022	Miss Verständnis	2022
2021	Tornados in den USA	2021
2020	Bohlen macht Kunst	2020
2019	Erfindung des Autopiloten	2019
2018	Tut das nicht weh?	2018
2017	Mein Herrchen kommt ins Häufchen	2017
2016	Nacktscanner	2016
2015	Bevor es Videospiele gab	2015
2014	Den Sack rasieren	2014
2013	Slalom	2013
2012	Eine gute Hebamme	2012
2011	Die Tetris-Verschwörung	2011
2010	Alleinerziehende Väter	2010
2009	Spurhalteassistent	2009
2008	Autogrammstunde mit Niki Lauda	2008
2007	Ein Foto für meine beliebte Internetseite	2007
2006	Das mit den offenen Schuhen	2006
2005	50 Mark für die versaute Tischdecke	2005
2004	Tee-Mobile	2004
2003	Nach Splatterfilmen suchen	2003
2002	Hampelmann	2002
2001	Boxkampfansager	2001
2000	Vegetarier-Alptraum	2000
1999	Konjunkturpaket	1999
1998	Besonders harter Kuchen für Bond	1998
1997	Wursttheke	1997
1996	Wenn Frauen Amok laufen	1996
1995	Agent Orange	1995
1994	Frauenpartei	1994
1993	Der alte Horch	1993
1992	Jetzt brauche ich Geld	1992
1991	Nun ja - ich war jung	1991
1990	Kaffeepadmaschinen	1990
1989	Peaches Geldof ist da	1989
1988	Einer von uns ist kein Holländer	1988
1987	Frühstück bei Tiffany	1987
1986	Ein Blumenkohl	1986
1985	Der kleine Bilanzbuchhalter	1985
1984	Schlechte Pornotitel	1984
1983	TOGO	1983
1982	Wenn`s einmal läuft	1982
1981	Halten Sie sich für eine Taube	1981
1980	Wenn sich Cartoonisten treffen	1980
1979	Im Internet ersteigert	1979
1978	Darmspiegelung	1978
1977	Echte schwarzwälder Kuckucksuhr	1977
1976	Spielzeug schadstoffgeprüft?	1976
1975	Gemäßigte Nachbarn	1975
1974	Deutschland sucht den Superstar	1974
1973	Okay, ich verstehe Ihre Argumentation	1973
1972	Bildnisse des Propheten	1972
1971	Mein Häufchen kommt ins Tütchen	1971
1970	Mandarinenbäumchen	1970
1969	Dreizehn Jünger	1969
1968	Force-Airbag-Lenkrad	1968
1967	QWERTZU-Tastatur	1967
1966	Dreifinger-Faultier	1966
1965	Küche an Feiertagen	1965
1964	Frühling	1964
1963	Und bring Kondome mit	1963
1962	Ich brauche hier mal Hilfe	1962
1961	Antirutsch-Rutsche	1961
1960	Abwrackprämie in rechten Kreisen	1960
1959	Pädagogisches Kinderbuch	1959
1958	Für eine warme Mahlzeit	1958
1957	Weil er nur Milch trinkt	1957
1956	Erschütternd rücksichtslose Fußgänger	1956
1955	Soll der Junge Slalom fahren	1955
1954	Männer	1954
1953	Wie man Androiden beleidigt	1953
1952	Fitnessbrot	1952
1951	Giftige Pilze	1951
1950	Fernsehproduzenten	1950
1949	Topmodelverschleiß	1949
1948	Sogar ohne Trommel	1948
1947	Manga-Ähnlichkeitswettbewerb	1947
1946	Das Werkzeug vergessen	1946
1945	Papst nimmt sich des Hungers an	1945
1944	Ich bin Augenarzt	1944
1943	Festen Boden unter den Füssen	1943
1942	Weniger bekannte Religionen	1942
1941	Wutschi Butschi Beebie	1941
1940	O-Saft ist´s	1940
1939	Kölner Gutachten	1939
1938	Billige Fälschung aus China	1938
1937	Das sind keine Zombies	1937
1936	Tabuthema im islamischen Raum	1936
1935	Der genetische Defekt des Werbetextens	1935
1934	Wir vom ADAC	1934
1933	Einsturz des Kölner Stadtarchivs	1933
1932	Leider bin ich Buddhist	1932
1931	Ruf nach sparsamen Autos	1931
1930	War Hitler schwul?	1930
1929	Knaus-Ogino	1929
1928	Eine Leia Organa	1928
1927	Gegenwind	1927
1926	Vertikaler Horizont	1926
1925	Einen milden Kaffee	1925
1924	40 Grad im Schatten	1924
1923	Obamas kleine Karaoke-Bar	1923
1922	Schwarte	1922
1921	Für die vier Elemente beten	1921
1920	Homöopathischer Verband	1920
1919	Meine Sonne	1919
1918	Samuel Hahnemann	1918
1917	Darf´s ein bißchen mehr sein?	1917
1916	Flachbildschirm im Cartoon	1916
1915	Einen Netzpython schmuggeln	1915
1914	Constellation-Programm	1914
1913	Fertighäuser aus China	1913
1912	Die Nase ab	1912
1911	Abnehmen mit dem Mond	1911
1910	Die Kölner Philharmonie	1910
1909	Motorradlärm	1909
1908	Deine Morgenlatte	1908
1907	Zu frauenfeindlich	1907
1906	Pilze bestimmen	1906
1905	Cool - Zwillinge	1905
1904	Die anderen Damen tragen auch Fell	1904
1903	Sie sind ja schön blöd	1903
1902	Linker Scheinwerfer geht nicht	1902
1901	Wie man Pianisten beleidigt	1901
1900	Hummelflug	1900
1899	Brillenträger	1899
1898	Uncoole Väter	1898
1897	Abwrackprämie	1897
1896	Hummelflugschnellgeigen	1896
1895	Den Schirm vergessen	1895
1894	Energiesparlampen	1894
1893	Mit einer kleinen Aufmerksamkeit überraschen	1893
1892	5 Millionen Gehirnzellen	1892
1891	Beruf der Wahrsagerin	1891
1890	Schneestörche	1890
1889	Segen Internet	1889
1888	Wenn die Spam-Kultur um sich greift	1888
1887	Mafia-Film für Frauen	1887
1886	Regierung rettet die Autoindustrie	1886
1885	Geschmacksabschwächer	1885
1884	Was fürs Auge	1884
1883	Frauenlogik	1883
1882	Erotisch kochen	1882
1881	Deutsche Fernsehautoren	1881
1880	Shaun der Schorf	1880
1879	Chinesische Automobile	1879
1878	Rechtsdeutschland	1878
1877	Leistungen chinesischer Olympioniken	1877
1876	Lego	1876
1875	Rettet den Wald	1875
1874	Kartoffelchipkonsum	1874
1873	Martins zweite Ehe	1873
1872	Slotcar-Bahn für Bauern	1872
1871	Moment, ich bin Ire	1871
1870	Was in Köln schon mal passieren kann	1870
1869	SMS und Airbag	1869
1868	Notarzt	1868
1867	Vierkornleim	1867
1866	Die sogenannte Ahnungslose-Touristen-Tür	1866
1865	Wenn neue Schuhe drücken	1865
1864	Christina Gate	1864
1863	Reinigung der Ohren mit Pressluft	1863
1862	Alle Akteure nackt	1862
1861	Gehirnjogging für Bild-Leser	1861
1860	Glutenfrei	1860
1859	Schuhe/Reifen	1859
1858	Tag der offenen Tür	1858
1857	Dreizehntonmusik	1857
1856	Zwillinge	1856
1855	George W. Bush Pissoir	1855
1854	Kotflügelverbreiterungen bei Rollern	1854
1853	Bei Messies zuhause	1853
1852	Pitbull	1852
1851	Wagen verursacht Geld	1851
1850	Schmeckt wie beim Italiener	1850
1849	Der trägt  ne Perücke	1849
1848	Einst: Arsch, jetzt: Arsch	1848
1847	Künstliches schwarzes Loch	1847
1846	Wenn Banker verunfallen	1846
1845	Ich bin Koch	1845
1844	Hitler-Vergleiche	1844
1843	Zauber der Kommasetzung	1843
1842	Brüste	1842
1841	Ausserdem noch?	1841
1840	Spaltklappen	1840
1839	Reisewetterbericht für Südfrankreich	1839
1838	Wirkt beim einkaufen gebrechlich	1838
1837	Masseurin Bettina	1837
1836	Vorsicht bissi	1836
1835	Raucherbein	1835
1834	Space Shuttle Columbia	1834
1833	Beim Eheberater	1833
1832	Kölner Lichter	1832
1831	Doch lieber einen Kleinwagen	1831
1830	Bemerkung des Trainers	1830
1829	Flatratesaufen	1829
1828	Fertility-Manager	1828
1827	Scheisse zu eng	1827
1826	Kohl, Erika	1826
1825	Duden verkauft	1825
1824	Irrtum über Lemminge	1824
1823	Luftdruck	1823
1822	Videoüberwachung im Sonnenstudio	1822
1821	Camouflage für Städter	1821
1820	Die Beine rasieren	1820
1819	Billige Luxusuhr	1819
1818	Auto to go	1818
1817	Spiel um den zweiten Platz	1817
1816	Alle fünf Wörter ein Komma	1816
1815	Eine Küchenmaschine	1815
1814	Kundenstopper-Hürdenlauf	1814
1813	Maximal sieben Artikel	1813
1812	Aus aerodynamischen Gründen	1812
1811	2 Stunden Babysitten	1811
1810	Internetbekanntschaft	1810
1809	Eine Rolle Schleifpapier	1809
1808	Die Prolope	1808
1807	Ironman	1807
1806	Den Sick nicht gelesen	1806
1805	Frisch gestrichen	1805
1804	Bis zu 8 Babyleichen	1804
1803	ICE-Bremse	1803
1802	Scheisse mein Mann	1802
1801	Leonard	1801
1800	Biene und Blume	1800
1799	Nahrung von Jungväögeln	1799
1798	Hundehalter in Köln	1798
1797	Gläubige Eltern	1797
1796	Intelligenter Genmais	1796
1795	Mein erste s Apostroph	1795
1794	Thtrip-Teeth	1794
1793	Deutsche Soldaten in Afghanistan	1793
1792	Freiwilliger Tag ohne Internet	1792
1791	Severins Autogrammball	1791
1790	Generation Doof?	1790
1789	Hilfe - wir kentern	1789
1788	Beule	1788
1787	Elvis lebt	1787
1786	Wortspiele auf die Spitze getrieben	1786
1785	Österreicher beim Hauskauf	1785
1784	Rettet die Quallen und Rotalgen	1784
1783	Hintern ist fett geworden	1783
1782	Chefredakteur Schulz	1782
1781	Sooo - zwei Kinder sind genug	1781
1780	Da durch? Das schaffen wir nie	1780
1779	Baby : Schwerkraft	1779
1778	Wahrsagerinnenparties	1778
1777	Das wichtigste übersehen	1777
1776	Kevin durfte ausnahmsweise mitspielen	1776
1775	Die Telefonnummer seines Schneiders	1775
1774	Warum Neger Käfer fahren	1774
1773	Horse-Pferd	1773
1772	Beleidigte Muslime	1772
1771	Die Sicherheitsnudel	1771
1770	Kurze Hosen	1770
1769	Honig im Badewasser	1769
1768	Leicht wie eine Feder	1768
1767	Cartoonisten-Alptraum	1767
1766	Willkommen im Vogtland	1766
1765	Deutschland sucht die nächste Jury	1765
1764	Der Papa kann den Mond anfassen	1764
1763	Palmenschatten	1763
1762	Stark dimensionierte A-Säulen	1762
1761	Naked Bikes	1761
1760	Gipsabguß der eigenen Hand	1760
1759	Saubere Toilette	1759
1758	Frauenfußball	1758
1757	Wörter, die Ihr Kind niemals lernen sollte	1757
1756	Wenn Ärzte Werbung machen dürften	1756
1755	Mensch ärgere dich nicht	1755
1754	Warum ihr Schornstein verstopft ist	1754
1753	Baby Berts rapide Gewichtszunahme	1753
1752	Wenn Männer Staubsauger kaufen	1752
1751	Seit Knut nicht mehr zum knuddeln ist	1751
1750	Wehrmachtsgespann	1750
1749	Körperkraft und Durchsetzungsvermögen	1749
1748	Kinderspielzeug aus China	1748
1747	Das Nebelhorn kaputt	1747
1746	Kann ich helfen?	1746
1745	1A Zuchtlachs	1745
1744	Wenn Nazis schönreden Schule macht	1744
1743	Weihnachtszeit	1743
1742	Das Volumen des Windelbeutels	1742
1741	Hecke des Zeichners	1741
1740	Letzte Worte von Baggerführern	1740
1739	Kim	1739
1738	Nimm doch den Mooshammer	1738
1737	Psychologie im Straßenverkehr	1737
1736	Außerirdische Forscher	1736
1735	Werbejunkies	1735
1734	Kein Espresso für s Baby	1734
1733	Ist das Öl?	1733
1732	Eva Herman unterwegs	1732
1731	Heimliche Kaffeepausen	1731
1730	Das würde ich lassen	1730
1729	Kundenparadies Deutschland	1729
1728	Gefahren des Passivtrinkens	1728
1727	Übernahme amerikanischer Halloween-Tradition	1727
1726	Schweizer Autobahnen	1726
1725	Von ungeniessbaren und übelschmeckenden Pflanzen	1725
1724	Backen mit BWL-Studentinnen	1724
1723	Grosses stinkendes Häufchen in der Hose	1723
1722	Architektin mit Schwerpunkt Statik	1722
1721	Wenn Männer niesen	1721
1720	Gute Argumente für den Verzicht auf Fleisch	1720
1719	Brille, welche Winde sichtbar macht	1719
1718	Schliesslich zahle ich Hundesteuer	1718
1717	Andersrum wären wir echt gearscht gewesen	1717
1716	Der Heckklappen-Eckenschärfer	1716
1715	Den kleinen nicht mit ins Bett lassen	1715
1714	In Deutschland wären das Glückssymbole	1714
1713	Nach 10 Jahren Sonnenstudio	1713
1712	Der Appenzeller	1712
1711	Wegen der Brustvergrösserung	1711
1710	Mit dem Fischmesser	1710
1709	Flöhe mit Navi	1709
1708	Moslem Norbert	1708
1707	Vorsicht vor dem süssen kleinen Baby	1707
1706	Peter Parker ist Spiderman	1706
1705	Haarausfall?	1705
1704	Auch noch telefonieren	1704
1703	Nicht adoptiert	1703
1702	Nordic wanking	1702
1701	Pudel im Wind	1701
1700	Wärmetauscher verstopft	1700
1699	Die hätte sich mal besser angeschnallt	1699
1698	Uschi arbeitet mit allen Tricks	1698
1697	Für Elise	1697
1696	Aber mein Leistenbruch	1696
1695	Glückverheissender Hundekot-Zauber	1695
1694	Ich dachte, ihr streikt heute	1694
1693	Zum ersten mal Mutter?	1693
1692	Eh schon ein Softchopper	1692
1691	Return of the Cheddar	1691
1690	Gewalttaten aus dem politisch korrekten Milieu	1690
1689	Wer bin ich wirklich	1689
1688	Nicht mit Gitterstäben traumatisieren	1688
1687	Materialwahl-Desaster	1687
1686	Pflanzliches Schmalz	1686
1685	Fernsehregel Nummer 1	1685
1684	Pinselhalter	1684
1683	Thunfischsicher gefangen	1683
1682	Sieger der Tour de France	1682
1681	Etwas mehr wie auf dem Bild	1681
1680	Blumenkohl	1680
1679	Stretchlimo	1679
1678	Er zeichne ein Kernkraftwerk	1678
1677	Schallplatten, Bildbände und kleiner Fernseher	1677
1676	Der rote Capri	1676
1675	Fliegengitter	1675
1674	Auch mit gelben Kegeln	1674
1673	Menu	1673
1672	Die Berliner Mauer	1672
1671	Woher die Brezeln kommen	1671
1670	Wetterberichte immer präziser	1670
1669	Polonium	1669
1668	Rehrücken	1668
1667	Treppenlift	1667
1666	Braune Sosse	1666
1665	Benachteiligte Minderheiten	1665
1664	Vorfahrt achten	1664
1663	Drei Kinder sind genug	1663
1662	Auf Verkäuferin umgeschult	1662
1661	Schlecht recherchiertes Halbwissen	1661
1660	Post aus Flensburg	1660
1659	Stage Diving in Deutschland	1659
1658	Die Armlehne von Omas Sofa	1658
1657	Der legendäre schwarze Rubikwürfel	1657
1656	Herde notgeiler Moschusochsen	1656
1655	Wenn Sie so klein sind	1655
1654	Günstige Sozialprognose	1654
1653	Frühkindliche Prägung	1653
1652	Nasentropfen aus China	1652
1651	Massenträgheit	1651
1650	Top Case	1650
1649	Die Selbstbräunungscreme vergessen	1649
1648	Die Hose passt noch	1648
1647	Nach dem Ausstieg der Telekom	1647
1646	Der Lärminator 9000	1646
1645	Pfand-Automat	1645
1644	Germanys former Top-Model	1644
1643	Untertitel für Hirngeschädigte	1643
1642	Das Arsch-Double von Brad Pitt	1642
1641	Luftpiraten der Karibik	1641
1640	Mit seiner Vaterrolle abgefunden	1640
1639	Abstieg des 1.FC Köln	1639
1638	Nach dem Bad	1638
1637	Betriebssystem für Frauen	1637
1636	Aus Bitburg	1636
1635	Blöde Kassierer	1635
1634	Baby-Flohmarkt	1634
1633	Den Müll raus	1633
1632	Für eine Schnecke relativ schnell	1632
1631	Vor dem Titanic-Unglück	1631
1630	Schirm für Notfälle	1630
1629	Das meistverkaufte T-shirt	1629
1628	Intubieren	1628
1627	Kaputte Waagen	1627
1626	Afrodisiakum	1626
1625	Rechts vor links	1625
1624	Kartoffelklösse	1624
1623	Die sogenannte Feldbusch-Taste	1623
1622	Feuchter Keller	1622
1621	Badeunfall	1621
1620	Im Koma liegen	1620
1619	Mit dem Rauchen aufgehört	1619
1618	Knuts erstes Babyfoto	1618
1617	Sonntagsfahrverbot für LKW	1617
1616	Kugelfisch	1616
1615	Günther Jauch nach Feierabend	1615
1614	Klima-Sau	1614
1613	Kräftige Händchen	1613
1612	Volkssport geizen	1612
1611	First Date nimmt ein abruptes Ende	1611
1610	Witze über kölner Biergläser	1610
1609	Es war ein Junge	1609
1608	Läuft nur auf 3 Zylindern	1608
1607	Vermutlich Bulemie	1607
1606	Akademische Ausbildung von Frauen	1606
1605	Ihr solltet doch nichts mitbringen	1605
1604	Das war wohl nichts	1604
1603	Meisenknödel	1603
1602	Nicht nur bei Autoren gefürchtet	1602
1601	Rund um s Baby	1601
1600	Babytragetuch nachlässig geknotet	1600
1599	Zum Glück ohne Rußfilter	1599
1598	Füsse hat er von dir	1598
